snapped_at,price,market_cap,total_volume
2019-07-19 00:00:00 UTC,0.000852015177787066,0.0,426372.8682011357
2019-07-20 00:00:00 UTC,0.0008494457592519747,0.0,326232.1407272473
2019-07-21 00:00:00 UTC,0.0008400596199128892,0.0,311835.304082764
2019-07-22 00:00:00 UTC,0.0008496502943177738,0.0,316000.4081717446
2019-07-23 00:00:00 UTC,0.000850194180912544,0.0,327000.5933392113
2019-07-24 00:00:00 UTC,0.0008473492145852732,0.0,792610.7951218478
2019-07-25 00:00:00 UTC,0.000847000839796125,0.0,330215.541019733
2019-07-26 00:00:00 UTC,0.0008440935592614832,0.0,397336.52342593455
2019-07-27 00:00:00 UTC,0.0008456492881665259,0.0,362723.0472692552
2019-07-28 00:00:00 UTC,0.0008439477616110502,0.0,284736.2620028344
2019-07-29 00:00:00 UTC,0.0008431443262609446,0.0,326719.50629746047
2019-07-30 00:00:00 UTC,0.0008441738090136994,0.0,438448.29519255424
2019-07-31 00:00:00 UTC,0.000845893849480213,0.0,490634.77565594774
2019-08-01 00:00:00 UTC,0.0008416195105618167,0.0,677027.0731666685
2019-08-02 00:00:00 UTC,0.0008360173869275963,0.0,317699.72022194136
2019-08-03 00:00:00 UTC,0.0008297291239488327,0.0,1173002.7911325668
2019-08-04 00:00:00 UTC,0.0008297290787240761,0.0,201163.93947753744
2019-08-05 00:00:00 UTC,0.0008297284975064911,0.0,189042.9425503936
2019-08-06 00:00:00 UTC,0.0008203462316750862,0.0,194744.03215330615
2019-08-07 00:00:00 UTC,0.0008242233971469498,0.0,189287.1879612761
2019-08-08 00:00:00 UTC,0.0008244325685095655,0.0,218928.97773423695
2019-08-09 00:00:00 UTC,0.000827975230453712,0.0,243608.88077212326
2019-08-10 00:00:00 UTC,0.0008230277184026229,0.0,218921.75835587934
2019-08-11 00:00:00 UTC,0.000823027549595473,0.0,227322.70042176917
2019-08-12 00:00:00 UTC,0.000823247499542882,0.0,202301.4567123904
2019-08-13 00:00:00 UTC,0.0008207743990113135,0.0,211997.0931091114
2019-08-14 00:00:00 UTC,0.0008283606829106566,0.0,201360.65939890547
2019-08-15 00:00:00 UTC,0.0008192288109995943,0.0,203339.3800902128
2019-08-16 00:00:00 UTC,0.0008243610783574318,0.0,187826.60681555804
2019-08-17 00:00:00 UTC,0.0008266469585867321,0.0,210798.90539588555
2019-08-18 00:00:00 UTC,0.000826646958586735,0.0,224078.29517720017
2019-08-19 00:00:00 UTC,0.0008266469585867302,0.0,111200.62975496314
2019-08-20 00:00:00 UTC,0.0008247338803573318,0.0,189597.134464149
2019-08-21 00:00:00 UTC,0.0008291646964153908,0.0,397256.07667433587
2019-08-22 00:00:00 UTC,0.0008312935728930393,0.0,264107.89984975936
2019-08-23 00:00:00 UTC,0.0008254151863174422,0.0,222880.1137844474
2019-08-24 00:00:00 UTC,0.0008228525760908572,0.0,224100.79280932943
2019-08-25 00:00:00 UTC,0.0008227248382977,0.0,183794.55276269658
2019-08-26 00:00:00 UTC,0.0008227244208250926,0.0,232471.18690750297
2019-08-27 00:00:00 UTC,0.0008276776006662316,0.0,575290.8485932433
2019-08-28 00:00:00 UTC,0.0008244206773618534,0.0,458664.1466470749
2019-08-29 00:00:00 UTC,0.0008244170246980466,0.0,191111.36364469118
2019-08-30 00:00:00 UTC,0.0008256472394329331,0.0,536265.0293643425
2019-08-31 00:00:00 UTC,0.0008252719927964233,0.0,486253.67919909063
2019-09-01 00:00:00 UTC,0.0008248589437509818,0.0,204784.05325775428
2019-09-02 00:00:00 UTC,0.0008251491996938573,0.0,175170.98632406676
2019-09-03 00:00:00 UTC,0.0008231270045560105,0.0,321402.87012400344
2019-09-04 00:00:00 UTC,0.0008252089563514633,0.0,325067.840406137
2019-09-05 00:00:00 UTC,0.0008307717869901115,0.0,206814.22997754425
2019-09-06 00:00:00 UTC,0.0008352467899142251,0.0,1282279.1607351035
2019-09-07 00:00:00 UTC,0.0008393415821189295,0.0,486804.24176570645
2019-09-08 00:00:00 UTC,0.0008367043239504524,0.0,100880.65747090416
2019-09-09 00:00:00 UTC,0.0008370769058492757,0.0,10784.944572940893
2019-09-10 00:00:00 UTC,0.0008364370368487403,0.0,417726.5479681871
2019-09-11 00:00:00 UTC,0.0008383044394600579,0.0,123.86633334807432
2019-09-12 00:00:00 UTC,0.0008395749973420071,0.0,195882.99698726524
2019-09-13 00:00:00 UTC,0.0008471915832343437,0.0,113656.9618585454
2019-09-14 00:00:00 UTC,0.0008459640699529414,0.0,288882.89430978143
2019-09-15 00:00:00 UTC,0.00084681172934167,0.0,84770.89944879638
2019-09-16 00:00:00 UTC,0.0008443472864724382,0.0,6176.947131822904
2019-09-17 00:00:00 UTC,0.0008432464355015577,0.0,948771.8318510922
2019-09-18 00:00:00 UTC,0.0008416203336902161,0.0,328588.64306566305
2019-09-19 00:00:00 UTC,0.0008355007261522242,0.0,10498.866374175757
2019-09-20 00:00:00 UTC,0.0008361427842425321,0.0,371196.5770488248
2019-09-21 00:00:00 UTC,0.0008372562205783467,0.0,20460.7240991433
2019-09-22 00:00:00 UTC,0.0008361736159379637,0.0,63.01876300381247
2019-09-23 00:00:00 UTC,0.0008357592585707972,0.0,2640.5105515375217
2019-09-24 00:00:00 UTC,0.0008342258517973089,0.0,66288.5016262868
2019-09-25 00:00:00 UTC,0.0008311146828583812,0.0,110939.27346776146
2019-09-26 00:00:00 UTC,0.000829480440400837,0.0,40411.024560554135
2019-09-27 00:00:00 UTC,0.0008319183646291115,0.0,65514.48908129869
