snapped_at,price,market_cap,total_volume
2019-09-30 00:00:00 UTC,0.827690348420413,158210661.44598976,523611.41409370187
2019-10-01 00:00:00 UTC,1.0256604125653632,195701507.91623762,1462535.7768009035
2019-10-02 00:00:00 UTC,0.8262468096969915,156891298.41976887,1567922.017747671
2019-10-03 00:00:00 UTC,0.8262468096969915,156891298.41976887,1567922.017747671
2019-10-04 00:00:00 UTC,0.7073975702157113,134534093.88400882,1504412.360591971
2019-10-05 00:00:00 UTC,0.7064978064151894,134247939.2854779,1520551.3073040347
2019-10-06 00:00:00 UTC,0.7103395541115357,134924627.24925283,1092366.92909492
2019-10-07 00:00:00 UTC,0.7147880507121323,135807389.72251883,591892.708254066
2019-10-08 00:00:00 UTC,0.7011541389800728,133299509.78658499,907372.5360949221
2019-10-09 00:00:00 UTC,0.687874136431744,130706420.18493263,509676.62790015433
2019-10-10 00:00:00 UTC,0.6791874428782568,129044212.61967075,440620.64452009345
2019-10-11 00:00:00 UTC,0.727688475356455,138174939.77099466,1211788.0049382094
2019-10-12 00:00:00 UTC,0.7013961921833137,133182793.27912563,1090528.6465675682
2019-10-13 00:00:00 UTC,0.6983537793036917,132624236.37683839,1113252.6175346063
2019-10-14 00:00:00 UTC,0.700823985599964,132918844.29512198,835606.7838638026
2019-10-15 00:00:00 UTC,0.6668531988876708,126498777.36314735,1756790.79850248
2019-10-16 00:00:00 UTC,0.5906549891088768,111967101.93641609,1468554.4912322287
2019-10-17 00:00:00 UTC,0.5419697286346823,102618282.19994429,1199010.0361479823
2019-10-18 00:00:00 UTC,0.5448858365127168,103283067.83631228,602015.3401289728
2019-10-19 00:00:00 UTC,0.5252778659919465,99535604.45750009,1031446.9284597386
2019-10-20 00:00:00 UTC,0.5176430046946598,98074233.97143537,731536.8498007879
2019-10-21 00:00:00 UTC,0.5195792592662217,98404287.31827508,689645.6410837697
2019-10-22 00:00:00 UTC,0.49170394861500855,93030450.87230894,1404617.9810885293
2019-10-23 00:00:00 UTC,0.47754604448215054,90325879.10877982,517595.5719042646
2019-10-24 00:00:00 UTC,0.4716441175092451,89186110.90222608,1095042.5013245237
2019-10-25 00:00:00 UTC,0.4614103535362009,87251625.46939397,672163.4383051926
2019-10-26 00:00:00 UTC,0.4846769287515376,91638581.69793394,790110.4813224466
2019-10-27 00:00:00 UTC,0.4708027628326323,89013805.89479212,594775.8313789434
2019-10-28 00:00:00 UTC,0.4627456707227718,87467794.18584652,549053.2041918185
2019-10-29 00:00:00 UTC,0.4339103337185961,82017822.67911153,450936.2277424582
2019-10-30 00:00:00 UTC,0.44901337625773574,84854328.64303592,497533.3958963376
2019-10-31 00:00:00 UTC,0.43568896940400087,82325766.60632657,495690.13505594083
2019-11-01 00:00:00 UTC,0.42753305998739793,80731174.72401936,301475.5025462209
2019-11-02 00:00:00 UTC,0.4324756226824339,81694929.4296427,565349.8502167315
2019-11-03 00:00:00 UTC,0.4312573260862705,81413339.80184789,397977.990616716
2019-11-04 00:00:00 UTC,0.4270446553412366,80625407.38271299,302752.5274654006
2019-11-05 00:00:00 UTC,0.4321910289329298,81633161.93806614,603140.9698121189
2019-11-06 00:00:00 UTC,0.4310853776155922,81424323.58368737,478698.7747196803
2019-11-07 00:00:00 UTC,0.44584992707791304,84213997.87196022,1083913.7935679138
